foret,numero,code_essence,zone_h,x,y,lng,dm,lac
10530,609205,19,30N,497468,827411,800,76,O
10530,609206,19,30N,497528,827478,940,84,O
10530,609207,19,30N,497437,827441,470,80,O
10530,609208,19,30N,497418,827750,270,104,O
10530,609209,19,30N,497081,827568,870,100,O
10530,609210,19,30N,497155,827545,1070,90,O
10530,609211,19,30N,497234,827505,400,100,O
10530,609212,19,30N,497259,827355,900,84,O
10530,609213,19,30N,497230,827323,970,76,O
10530,609214,19,30N,497234,827505,800,90,O
10530,609215,19,30N,497153,827529,1040,78,O
10530,609216,19,30N,497492,827408,700,80,O
10530,609217,19,30N,378889,647453,1200,90,O
10530,609218,19,30N,497056,827581,840,114,O
10530,609219,19,30N,378824,647387,1200,76,O
10530,609220,19,30N,497307,827483,1000,100,O
10530,609221,19,30N,378927,647388,1400,80,O
10530,609222,19,30N,497274,827304,800,90,O
10530,609223,19,30N,378905,647408,1470,78,O
10530,609224,19,30N,378872,647434,1400,76,O
10530,609225,19,30N,378890,647369,1500,77,O
10530,609226,19,30N,378904,647429,1400,80,O
10530,609227,19,30N,378890,647342,1400,81,O
10530,609228,19,30N,378834,647466,1500,76,O
10530,609229,19,30N,379937,647201,1200,102,O
10530,609230,19,30N,379996,647135,1300,90,O
10530,609231,19,30N,379982,647095,1200,108,O
10530,609232,19,30N,379993,647393,1100,110,O
10530,609233,19,30N,380060,647657,1200,84,O
10530,609234,19,30N,380075,647632,1300,76,O
10530,609235,19,30N,380060,647657,1200,64,O
10530,609236,19,30N,497418,827750,870,120,O
10530,609237,19,30N,497082,827711,940,100,O
10530,609238,19,30N,497361,827678,800,76,O
10530,609239,19,30N,497004,827716,880,108,O
10530,609240,19,30N,497341,827695,940,116,O
10530,609241,19,30N,497218,827520,700,76,O
10530,609242,19,30N,496877,827730,970,100,O
10530,609243,19,30N,496902,827794,840,80,O
10530,609244,19,30N,496864,827933,1000,105,O
10530,609245,19,30N,493952,829261,930,109,O
10530,609246,19,30N,493952,829261,410,87,O
10530,609247,19,30N,493975,829182,400,100,O
10530,609248,19,30N,493975,829182,930,119,O
10530,609249,19,30N,497149,827751,990,76,O
10530,609250,19,30N,497008,827644,960,89,O
10530,609251,19,30N,497013,827626,800,80,O
10530,609252,19,30N,497341,827695,540,90,O
10530,609253,19,30N,497004,827716,400,95,O
10530,609254,19,30N,493882,829399,1130,80,O
10530,609255,19,30N,493922,829157,910,96,O
10530,609256,19,30N,493907,829115,830,83,O
10530,609257,19,30N,493907,829115,1000,70,O
10530,609258,19,30N,493889,829052,790,85,O
10530,609259,19,30N,497479,826897,1000,77,O
10530,609260,19,30N,497488,826939,900,80,O
10530,609261,19,30N,497278,827150,870,76,O
10530,609262,19,30N,497314,827074,300,94,O
10530,609263,19,30N,497358,827100,800,100,O
10530,609264,19,30N,493924,829495,840,92,O
10530,609265,19,30N,493739,829205,810,105,O
10530,609266,19,30N,493754,829245,1080,81,O
10530,609267,19,30N,494250,830400,1130,86,O
10530,609268,19,30N,494244,830466,810,93,O
10530,609269,19,30N,497360,826979,800,110,O
10530,609270,19,30N,494241,830472,740,110,O
10530,609271,19,30N,497350,826920,940,100,O
10530,609272,19,30N,497270,827141,1000,76,O
10530,609273,19,30N,493913,829495,1030,87,O
10530,609274,19,30N,493867,829027,880,100,O
10530,609275,19,30N,494190,829841,1230,78,O
10530,609276,19,30N,493944,829221,920,103,O
10530,609277,19,30N,494216,829830,920,80,O
10530,609278,19,30N,494189,829846,1120,80,O
10530,609279,19,30N,494236,829816,910,84,O
10530,609280,19,30N,494259,829808,540,79,O
10530,609281,19,30N,494115,830165,1070,113,O
10530,609282,19,30N,830233,830233,960,86,O
10530,609283,19,30N,494139,829954,710,94,O
10530,609284,19,30N,494170,829744,1120,84,O
10530,609285,19,30N,494271,829846,920,84,O
10530,609286,19,30N,494194,826817,1010,97,O
10530,609287,19,30N,494134,829961,920,89,O
10530,609288,19,30N,494030,829935,920,80,O
10530,609289,19,30N,494417,829990,830,110,O
10530,609290,19,30N,494033,830226,1100,100,O
10530,609291,19,30N,494126,829626,910,105,O
10530,609292,19,30N,494032,830149,1020,81,O
10530,609293,19,30N,494010,830051,940,78,O
10530,609294,19,30N,494176,829843,770,94,O
10530,609295,19,30N,494513,830083,920,121,O
10530,609296,19,30N,494793,830274,1140,84,O
10530,609297,19,30N,494705,830175,970,83,O
10530,609298,19,30N,493984,829316,900,107,O
10530,609299,19,30N,493984,829316,630,95,O
10530,609300,19,30N,494156,829504,790,110,O
10530,609301,19,30N,493944,829325,870,90,O
10530,609302,19,30N,493953,829243,1210,76,O
10530,609303,19,30N,493863,829446,1040,93,O
10530,609304,19,30N,494072,830178,880,90,O
10530,609305,19,30N,493975,825182,930,119,O
10530,609306,19,30N,493975,829182,400,100,O
10530,609307,19,30N,493952,829261,410,87,O
10530,609308,19,30N,493952,829261,930,109,O
